Item1,Item2
4795,80233140.864000008
4796,80233203.404799998
4797,80233265.868799999
4798,80233328.652800009
4799,80233391.078400001
4800,80233453.452800006
4801,80233515.942400008
4802,80233578.547200009
4803,80233640.934400007
4804,80233703.436800003
4805,80233766.195200011
4806,80233828.544
4807,80233891.788800001
4808,80233953.45920001
4809,80234015.936000004
4810,80234078.464000002
4811,80234140.953600004
4812,80234203.507200003
4813,80234266.316799998
4814,80234328.691200003
4815,80234391.155200005
4816,80234453.683200002
4817,80234517.376000002
4818,80234578.636800006
4819,80234641.011200011
4820,80234703.744000003
4821,80234766.310400009
4822,80234828.723200008
4823,80234891.276800007
4824,80234953.715200007
4825,80235016.102400005
4826,80235078.566400006
4827,80235141.120000005
4828,80235203.801600009
4829,80235266.2016
4830,80235328.691200003
4831,80235391.244800001
4832,80235453.657600001
4833,80235516.288000003
4834,80235578.803200006
4835,80235641.177600011
4836,80235705.15200001
4837,80235766.323200002
4838,80235828.825599998
4839,80235891.148800001
4840,80235953.676799998
4841,80236016.1664
4842,80236078.771200001
4843,80236141.209600002
4844,80236203.699200004
4845,80236266.214400008
4846,80236328.934400007
4847,80236391.232000008
4848,80236453.747199997
4849,80236516.428800002
4850,80236578.867200002
4851,80236641.408000007
4852,80236703.89760001
4853,80236766.284800008
4854,80236828.966399997
4855,80236891.404799998
4856,80236953.779200003
4857,80237016.3072
4858,80237078.886399999
4859,80237141.273599997
4860,80237203.788800001
4861,80237266.316799998
4862,80237328.921599999
4863,80237391.42400001
4864,80237453.875200003
4865,80237516.390400007
4866,80237578.9824
4867,80237641.535999998
4868,80237703.948799998
4869,80237766.527999997
4870,80237828.91520001
4871,80237891.417600006
4872,80237954.073600009
4873,80238016.422399998
4874,80238079.027199998
4875,80238141.568000004
4876,80238203.993600011
4877,80238266.457599998
4878,80238329.024000004
4879,80238391.475199997
4880,80238453.939199999
4881,80238516.480000004
4882,80238579.174400002
4883,80238641.715200007
4884,80238704.102400005
4885,80238766.668800011
4886,80238829.030400008
4887,80238891.532800004
4888,80238954.0352
4889,80239016.537600011
4890,80239079.11680001
4891,80239141.504000008
4892,80239204.057600006
4893,80239266.547200009
4894,80239329.228799999
4895,80239391.744000003
4896,80239454.067200005
4897,80239516.659199998
4898,80239579.251200005
4899,80239641.804800004
4900,80239704.06400001
4901,80239766.64320001
4902,80239829.38880001
4903,80239891.788800001
4904,80239954.112000003
4905,80240016.652800009
4906,80240079.257600009
4907,80240141.670400009
4908,80240204.211199999
4909,80240266.816
4910,80240329.139200002
4911,80240391.8336
4912,80240454.208000004
4913,80240516.697600007
4914,80240579.443200007
4915,80240641.740800008
4916,80240704.20480001
4917,80240766.758400008
4918,80240829.209600002
4919,80240891.878399998
4920,80240954.265600011
4921,80241016.857600003
4922,80241079.436800003
4923,80241141.785600007
4924,80241204.313600004
4925,80241266.790399998
4926,80241329.343999997
4927,80241391.795200005
4928,80241454.540800005
4929,80241516.864000008
4930,80241579.328000009
4931,80241641.971200004
4932,80241704.345600009
4933,80241766.835199997
4934,80241829.465599999
4935,80241891.801600009
4936,80241954.521600008
4937,80242017.036799997
4938,80242079.398400009
4939,80242142.016000003
4940,80242204.518399999
4941,80242266.867200002
4942,80242329.523200005
4943,80242392.038400009
4944,80242454.566400006
4945,80242516.966399997
4946,80242579.596799999
4947,80242641.958400011
4948,80242704.460800007
4949,80242766.976000011
4950,80242829.465599999
4951,80242891.96800001
4952,80242954.534400001
4953,80243016.98560001
4954,80243079.5264
4955,80243142.016000003
4956,80243204.467200011
4957,80243267.033600003
4958,80243329.574400008
4959,80243392.012800008
4960,80243454.489600003
4961,80243517.209600002
4962,80243579.648000002
4963,80243642.048000008
4964,80243704.524800003
4965,80243767.180800006
4966,80243829.580799997
4967,80243892.2368
4968,80243954.623999998
4969,80244017.088
4970,80244079.577600002
4971,80244142.156800002
4972,80244204.595200002
4973,80244267.123199999
4974,80244329.804800004
4975,80244392.128000006
4976,80244454.656000003
4977,80244517.171200007
4978,80244579.801600009
4979,80244642.2016
4980,80244704.908800006
4981,80244767.232000008
4982,80244829.69600001
4983,80244892.351999998
4984,80244954.726400003
4985,80245017.433600008
4986,80245079.744000003
4987,80245142.272
4988,80245204.889600009
4989,80245267.276800007
4990,80245329.792000011
4991,80245392.37120001
4992,80245454.809600011
4993,80245517.299199998
4994,80245579.903999999
4995,80245642.342399999
4996,80245704.819200009
4997,80245767.462400004
4998,80245829.990400001
4999,80245892.300800011
5000,80245956.096000001
5001,80246017.356800005
5002,80246079.89760001
5003,80246142.515200004
5004,80246204.838400006
5005,80246267.379199997
5006,80246330.0352
5007,80246392.499200001
5008,80246454.924800009
5009,80246517.619200006
5010,80246580.057600006
5011,80246642.40640001
5012,80246704.908800006
5013,80246767.462400004
5014,80246829.990400001
5015,80246892.646400005
5016,80246954.892800003
5017,80247017.408000007
5018,80247079.936000004
5019,80247142.464000002
5020,80247205.171200007
5021,80247267.66080001
5022,80247329.971200004
5023,80247392.627200007
5024,80247454.976000011
5025,80247517.465599999
5026,80247580.159999996
5027,80247642.6752
5028,80247705.305600002
5029,80247767.513600007
5030,80247830.246399999
5031,80247892.684799999
5032,80247955.020800009
5033,80248017.535999998
5034,80248080.179200009
5035,80248142.604800001
5036,80248205.094400004
5037,80248267.686400011
5038,80248330.291199997
5039,80248392.729599997
5040,80248455.129600003
5041,80248517.593600005
5042,80248580.198400006
5043,80248642.57280001
5044,80248705.15200001
5045,80248767.718400002
5046,80248830.374400005
5047,80248892.620800003
5048,80248955.161600009
5049,80249017.651199996
5050,80249080.281599998
5051,80249142.656000003
5052,80249206.16960001
5053,80249267.686400011
5054,80249330.40640001
5055,80249392.729599997
5056,80249455.449600011
5057,80249517.69600001
5058,80249580.300800011
5059,80249642.905599996
5060,80249705.267200008
5061,80249767.961600006
5062,80249830.4384
5063,80249892.953600004
5064,80249955.366400003
5065,80250017.804800004
5066,80250080.384000003
5067,80250142.963200003
5068,80250205.452800006
5069,80250267.916800007
5070,80250330.5088
5071,80250392.832000002
5072,80250455.475199997
5073,80250517.887999997
5074,80250580.454400003
5075,80250642.841600001
5076,80250705.497600004
5077,80250768.025600001
5078,80250830.47680001
5079,80250892.851199999
5080,80250955.417600006
5081,80251017.945600003
5082,80251080.563199997
5083,80251143.0528
5084,80251205.542400002
5085,80251268.0704
5086,80251330.649599999
5087,80251392.960000008
5088,80251455.59040001
5089,80251517.939199999
5090,80251580.467200011
5091,80251643.110400006
5092,80251705.574400008
5093,80251768
5094,80251830.540800005
5095,80251893.068800002
5096,80251955.82720001
5097,80252018.214400008
5098,80252080.67840001
5099,80252143.040000007
5100,80252205.644800007
5101,80252268.198400006
5102,80252330.623999998
5103,80252393.190400004
5104,80252455.859200001
5105,80252518.16960001
5106,80252580.723200008
5107,80252643.046400011
5108,80252705.587200001
5109,80252768.089599997
5110,80252830.707200006
5111,80252893.248000011
5112,80252955.686400011
5113,80253018.163200006
5114,80253080.67840001
5115,80253143.129600003
5116,80253205.683200002
5117,80253268.531200007
5118,80253330.649599999
5119,80253393.15200001
5120,80253455.846400008
5121,80253518.297600001
5122,80253580.697600007
5123,80253643.161600009
5124,80253705.766400009
5125,80253768.37120001
5126,80253830.719999999
5127,80253893.196800008
5128,80253955.96800001
5129,80254018.278400004
5130,80254080.729599997
5131,80254143.385600001
5132,80254205.747199997
5133,80254268.288000003
5134,80254330.918400005
5135,80254393.484800011
5136,80254455.948799998
5137,80254518.400000006
5138,80254580.851199999
5139,80254643.276800007
5140,80254706.060800001
5141,80254768.345600009
5142,80254831.014400005
5143,80254893.3248
5144,80254956.032000005
5145,80255018.393600002
5146,80255080.883200005
5147,80255143.513600007
5148,80255205.887999997
5149,80255268.544
5150,80255330.905599996
5151,80255393.638400003
5152,80255456.115199998
5153,80255518.489600003
5154,80255580.91520001
5155,80255643.404799998
5156,80255706.086400002
5157,80255768.447999999
5158,80255831.040000007
5159,80255893.683200002
5160,80255955.980800003
5161,80256018.470400006
5162,80256081.15200001
5163,80256143.462400004
5164,80256205.977600008
5165,80256268.697600007
5166,80256331.059200004
5167,80256393.484800011
5168,80256456.025600001
5169,80256518.553599998
5170,80256581.209600002
5171,80256643.737599999
5172,80256706.227200001
5173,80256768.524800003
5174,80256831.11680001
5175,80256893.555200011
5176,80256956.057600006
5177,80257018.688000008
5178,80257081.075200006
5179,80257143.782399997
5180,80257206.259200007
5181,80257268.582400009
5182,80257331.340800002
5183,80257393.587200001
5184,80257456.255999997
5185,80257518.7456
5186,80257581.286400005
5187,80257643.840000004
5188,80257706.355200008
5189,80257768.704000011
5190,80257831.308799997
5191,80257893.670400009
5192,80257956.159999996
5193,80258018.905599996
5194,80258081.164800003
5195,80258143.6928
5196,80258206.387199998
5197,80258268.91520001
5198,80258331.251200005
5199,80258393.753600001
5200,80258456.255999997
5201,80258518.924800009
5202,80258581.235200003
5203,80258643.7632
5204,80258706.470400006
5205,80258768.960000008
5206,80258831.270400003
5207,80258893.913599998
5208,80258956.300800011
5209,80259018.956799999
5210,80259081.343999997
5211,80259143.846400008
5212,80259206.502400011
5213,80259268.825599998
5214,80259331.35360001
5215,80259393.996800005
5216,80259456.512000009
5217,80259518.860799998
5218,80259581.4912
5219,80259644.006400004
5220,80259706.380800009
5221,80259768.921599999
5222,80259831.577600002
5223,80259893.913599998
5224,80259956.44160001
5225,80260018.944000006
5226,80260081.548800007
5227,80260143.961600006
5228,80260206.617600009
5229,80260269.056000009
5230,80260331.66080001
5231,80260394.150399998
5232,80260456.422399998
5233,80260519.167999998
5234,80260581.644800007
5235,80260644.006400004
5236,80260706.496000007
5237,80260769.024000004
5238,80260831.564800009
5239,80260894.16960001
5240,80260956.646400005
5241,80261019.084800005
5242,80261081.715200007
5243,80261144.217600003
5244,80261206.796800002
5245,80261269.056000009
5246,80261331.737599999
5247,80261394.24000001
5248,80261456.704000011
5249,80261519.11680001
5250,80261581.708800003
5251,80261644.275200009
5252,80261706.636800006
5253,80261769.164800003
5254,80261831.820800006
5255,80261894.323200002
5256,80261956.620800003
5257,80262019.328000009
5258,80262081.881600007
5259,80262144.358400002
5260,80262206.873600006
5261,80262269.337600008
5262,80262331.66080001
5263,80262394.214400008
5264,80262456.704000011
5265,80262519.232000008
5266,80262581.760000005
5267,80262644.224000007
5268,80262706.892800003
5269,80262769.4208
5270,80262831.769600004
5271,80262894.220799997
5272,80262956.736000001
5273,80263019.263999999
5274,80263081.817599997
5275,80263144.460800007
5276,80263206.95040001
5277,80263269.312000006
5278,80263331.801600009
5279,80263394.444800004
5280,80263457.011200011
5281,80263519.462400004
5282,80263581.887999997
5283,80263644.300800011
5284,80263706.828800008
5285,80263769.331200004
5286,80263832.089599997
5287,80263894.464000002
5288,80263957.043200001
5289,80264019.49440001
5290,80264081.945600003
5291,80264144.499200001
5292,80264207.027199998
5293,80264269.401600003
5294,80264332.108800009
5295,80264394.470400006
5296,80264456.908800006
5297,80264519.603200004
5298,80264581.977600008
5299,80264645.4912
5300,80264707.097599998
5301,80264769.472000003
5302,80264832.025600001
5303,80264894.47680001
5304,80264957.158399999
5305,80265019.673600003
5306,80265082.0352
5307,80265144.665600002
5308,80265207.180800006
5309,80265269.734400004
5310,80265332.249600008
5311,80265394.598399997
5312,80265457.024000004
5313,80265519.705600008
5314,80265582.284800008
5315,80265644.531200007
5316,80265707.046400011
5317,80265769.664000005
5318,80265832.128000006
5319,80265894.771200001
5320,80265957.08160001
5321,80266019.737599999
5322,80266082.137600005
5323,80266144.576000005
5324,80266207.078400001
5325,80266269.811200008
5326,80266332.44160001
5327,80266394.6752
5328,80266457.331200004
5329,80266519.820800006
5330,80266582.323200002
5331,80266644.672000006
5332,80266707.200000003
5333,80266769.676799998
5334,80266832.3072
5335,80266894.758400008
5336,80266957.235200003
5337,80267019.916800007
5338,80267082.188800007
5339,80267144.729599997
5340,80267207.206400007
5341,80267269.785600007
5342,80267332.326399997
5343,80267394.739200011
5344,80267457.4208
5345,80267519.872000009
5346,80267582.47680001
5347,80267644.851199999
5348,80267707.302400008
5349,80267769.945600003
5350,80267832.345600009
5351,80267894.809600011
5352,80267957.299199998
5353,80268019.903999999
5354,80268082.521600008
5355,80268144.998400003
5356,80268207.500799999
5357,80268270.694399998
5358,80268332.377599999
5359,80268394.88000001
5360,80268457.369599998
5361,80268519.89760001
5362,80268582.47680001
5363,80268644.902400002
5364,80268707.584000006
5365,80268769.907200009
5366,80268832.576000005
5367,80268895.065600008
5368,80268957.452800006
5369,80269020.096000001
5370,80269082.623999998
5371,80269144.960000008
5372,80269207.680000007
5373,80269269.990400001
5374,80269332.633599997
5375,80269395.136000007
5376,80269457.792000011
5377,80269520.115199998
5378,80269582.694399998
5379,80269645.120000005
5380,80269707.673600003
5381,80269770.188800007
5382,80269832.755199999
5383,80269895.078400001
5384,80269957.516800001
5385,80270020.2368
5386,80270082.547200009
5387,80270145.113600001
5388,80270207.564800009
5389,80270270.118400007
5390,80270332.748800009
5391,80270395.110400006
5392,80270457.804800004
5393,80270520.115199998
5394,80270582.694399998
5395,80270645.977600008
5396,80270707.609600008
5397,80270770.163200006
5398,80270832.755199999
5399,80270895.270400003
5400,80270957.811200008
5401,80271020.172800004
5402,80271082.790399998
5403,80271145.305600002
5404,80271207.936000004
5405,80271270.208000004
5406,80271332.774400011
5407,80271395.238399997
5408,80271457.689600006
5409,80271520.550400004
5410,80271582.7456
5411,80271645.312000006
5412,80271707.942400008
5413,80271770.24000001
5414,80271832.832000002
5415,80271895.244800001
5416,80271957.913599998
5417,80272020.300800011
5418,80272082.764799997
5419,80272145.280000001
5420,80272207.8336
5421,80272270.361599997
5422,80272333.0176
5423,80272395.35360001
5424,80272458.009599999
5425,80272520.345600009
5426,80272583.014400005
5427,80272645.568000004
5428,80272708.083200008
5429,80272770.496000007
5430,80272833.049600005
5431,80272895.398400009
5432,80272958.041600004
5433,80273020.582400009
5434,80273082.931199998
5435,80273145.62560001
5436,80273208.115199998
5437,80273270.540800005
5438,80273332.953600004
5439,80273395.49440001
5440,80273457.971200004
5441,80273520.486400008
5442,80273583.180800006
5443,80273645.452800006
5444,80273707.955200002
5445,80273770.5088
5446,80273832.972800002
5447,80273895.552000001
5448,80273958.182400003
5449,80274020.544
5450,80274083.200000003
5451,80274145.689600006
5452,80274208.115199998
5453,80274270.771200001
5454,80274333.209600002
5455,80274395.571199998
5456,80274458.048000008
5457,80274520.716800004
5458,80274583.142399997
5459,80274645.593600005
5460,80274708.0704
5461,80274770.803200006
5462,80274833.241600007
5463,80274895.628800005
5464,80274958.131200001
5465,80275020.633599997
5466,80275083.276800007
5467,80275145.689600006
5468,80275208.153600007
5469,80275270.732800007
5470,80275333.196800008
5471,80275395.686400011
5472,80275458.316799998
5473,80275520.908800006
5474,80275583.232000008
5475,80275645.824000001
5476,80275708.505600005
5477,80275770.764799997
5478,80275833.523200005
5479,80275895.6928
5480,80275958.259200007
5481,80276020.736000001
5482,80276083.328000009
5483,80276145.93280001
5484,80276208.3072
5485,80276270.963200003
5486,80276333.478400007
5487,80276395.82720001
5488,80276458.457599998
5489,80276520.960000008
5490,80276583.359999999
5491,80276645.811200008
5492,80276708.467200011
5493,80276770.803200006
5494,80276833.510399997
5495,80276895.8336
5496,80276958.527999997
5497,80277020.991999999
5498,80277083.430399999
5499,80277145.868799999
5500,80277208.358400002
5501,80277271.0528
5502,80277333.376000002
5503,80277395.993600011
5504,80277458.368000001
5505,80277520.9472
5506,80277583.641599998
5507,80277645.939199999
5508,80277708.569600001
5509,80277770.931199998
5510,80277833.497600004
5511,80277895.961600006
5512,80277958.489600003
5513,80278021.056000009
5514,80278083.622400001
5515,80278145.996800005
5516,80278208.486400008
5517,80278270.988800004
5518,80278333.670400009
5519,80278396.108800009
5520,80278458.726400003
5521,80278521.216000006
5522,80278583.552000001
5523,80278646.079999998
5524,80278708.684799999
5525,80278771.071999997
5526,80278833.753600001
5527,80278896.076800004
5528,80278958.592000008
5529,80279021.337600008
5530,80279083.801600009
5531,80279146.2016
5532,80279208.7808
5533,80279271.104000002
5534,80279333.657600001
5535,80279396.364800006
5536,80279458.636800006
5537,80279521.126400009
5538,80279583.8336
5539,80279646.272
5540,80279708.646400005
5541,80279771.276800007
5542,80279833.766400009
5543,80279896.3072
5544,80279958.668800011
5545,80280021.248000011
5546,80280083.699200004
5547,80280146.304000005
5548,80280208.704000011
5549,80280271.2192
5550,80280333.913599998
5551,80280396.390400007
5552,80280458.71360001
5553,80280521.2544
5554,80280583.782399997
5555,80280646.451200008
5556,80280708.748800009
5557,80280771.315200001
5558,80280833.804800004
5559,80280896.320000008
5560,80280958.848000005
5561,80281021.3248
5562,80281083.96800001
5563,80281146.329600006
5564,80281208.972800002
5565,80281271.59040001
5566,80281333.887999997
5567,80281396.480000004
5568,80281458.867200002
5569,80281521.382400006
5570,80281584.025600001
5571,80281646.515200004
5572,80281709.056000009
5573,80281771.366400003
5574,80281833.93280001
5575,80281896.524800003
5576,80281958.848000005
5577,80282021.478400007
5578,80282084.0704
5579,80282146.585600004
5580,80282208.908800006
5581,80282271.577600002
5582,80282334.016000003
5583,80282396.428800002
5584,80282459.136000007
5585,80282521.5616
5586,80282584.051200002
5587,80282646.604800001
5588,80282708.991999999
5589,80282771.520000011
5590,80282834.060800001
5591,80282896.512000009
5592,80282959.001599997
5593,80283021.529600009
5594,80283084.032000005
5595,80283146.611200005
5596,80283209.075200006
5597,80283271.59040001
5598,80283334.144000009
5599,80283396.684799999
5600,80283459.238399997
5601,80283521.792000011
5602,80283584.217600003
5603,80283646.719999999
5604,80283709.3248
5605,80283771.609600008
5606,80283834.2016
5607,80283896.806400001
5608,80283959.283200011
5609,80284021.811200008
5610,80284084.262400001
5611,80284146.790399998
5612,80284209.408000007
5613,80284271.8336
5614,80284334.246399999
5615,80284396.736000001
5616,80284459.340800002
5617,80284521.856000006
5618,80284584.384000003
5619,80284646.822400004
5620,80284709.452800006
5621,80284771.916800007
5622,80284834.393600002
5623,80284896.716800004
5624,80284959.244800001
5625,80285021.747199997
5626,80285084.249600008
5627,80285146.841600001
5628,80285209.45920001
5629,80285271.795200005
5630,80285334.33600001
5631,80285397.004800007
5632,80285459.443200007
5633,80285521.830400005
5634,80285584.447999999
5635,80285646.860799998
5636,80285709.337600008
5637,80285771.865600005
5638,80285834.457599998
5639,80285897.011200011
5640,80285959.359999999
5641,80286022.016000003
5642,80286084.454400003
5643,80286146.931199998
5644,80286209.587200001
5645,80286272.025600001
5646,80286334.604800001
5647,80286397.056000009
5648,80286459.584000006
5649,80286521.958400011
5650,80286584.576000005
5651,80286646.937600002
5652,80286709.452800006
5653,80286771.955200002
5654,80286834.547200009
5655,80286897.113600001
5656,80286959.475199997
5657,80287022.016000003
5658,80287084.620800003
5659,80287146.995200008
5660,80287209.689600006
5661,80287272.1664
5662,80287334.719999999
5663,80287397.171200007
5664,80287459.648000002
5665,80287522.073600009
5666,80287584.601600006
5667,80287647.065600008
5668,80287709.542400002
5669,80287772.159999996
5670,80287834.688000008
5671,80287897.216000006
5672,80287959.744000003
5673,80288022.131200001
5674,80288084.723200008
5675,80288147.238399997
5676,80288209.612800002
5677,80288272.1664
5678,80288334.796800002
5679,80288397.286400005
5680,80288459.814400002
5681,80288522.291199997
5682,80288584.921599999
5683,80288647.232000008
5684,80288709.721600011
5685,80288772.262400001
5686,80288834.700800002
5687,80288897.203199998
5688,80288959.73120001
5689,80289022.374400005
5690,80289084.838400006
5691,80289147.200000003
5692,80289209.689600006
5693,80289272.268800005
5694,80289334.912
5695,80289397.350400001
5696,80289459.801600009
5697,80289522.304000005
5698,80289584.908800006
5699,80289647.436800003
5700,80289709.977600008
5701,80289772.262400001
5702,80289835.008000001
5703,80289897.446400002
5704,80289960
5705,80290022.33600001
5706,80290084.838400006
5707,80290147.340800002
5708,80290209.856000006
5709,80290272.537600011
5710,80290334.886399999
5711,80290397.478400007
5712,80290459.993600011
5713,80290522.380800009
5714,80290584.998400003
5715,80290647.398400009
5716,80290709.86240001
5717,80290772.518399999
5718,80290835.148800001
5719,80290897.4208
5720,80290960.102400005
5721,80291022.489600003
5722,80291085.043200001
5723,80291147.558400005
5724,80291210.124799997
5725,80291272.755199999
5726,80291335.0528
5727,80291397.580799997
5728,80291460.006400004
5729,80291522.636800006
5730,80291585.075200006
5731,80291647.475199997
5732,80291710.144000009
5733,80291772.518399999
5734,80291835.046400011
5735,80291897.612800002
5736,80291960.025600001
5737,80292022.527999997
5738,80292085.209600002
5739,80292147.711999997
5740,80292210.060800001
5741,80292272.550400004
5742,80292335.065600008
5743,80292397.606399998
5744,80292460.351999998
5745,80292522.636800006
5746,80292585.241600007
5747,80292647.628800005
5748,80292710.144000009
5749,80292772.595200002
5750,80292835.123199999
5751,80292897.753600001
5752,80292960.192000002
5753,80293022.732800007
5754,80293085.376000002
5755,80293147.865600005
5756,80293210.316799998
5757,80293272.883200005
5758,80293335.283200011
5759,80293397.849600002
5760,80293460.211199999
5761,80293522.867200002
5762,80293585.433600008
5763,80293647.910400003
5764,80293710.284800008
5765,80293772.774400011
5766,80293835.430399999
5767,80293897.728
5768,80293960.255999997
5769,80294022.758400008
5770,80294085.427200004
5771,80294147.916800007
5772,80294210.342399999
5773,80294272.819200009
5774,80294335.539200008
5775,80294398.041600004
5776,80294460.505600005
5777,80294522.88000001
5778,80294585.523200005
5779,80294647.807999998
5780,80294710.502400011
5781,80294772.851199999
5782,80294835.379199997
5783,80294897.894400001
5784,80294960.384000003
5785,80295022.937600002
5786,80295085.555200011
5787,80295148.057600006
5788,80295210.40640001
5789,80295273.062399998
5790,80295335.462400004
5791,80295398.16960001
5792,80295460.416000009
5793,80295522.9824
5794,80295585.523200005
5795,80295648.115199998
5796,80295710.502400011
5797,80295772.953600004
5798,80295835.66080001
5799,80295898.022400007
5800,80295960.435200006
5801,80296023.014400005
5802,80296085.504000008
5803,80296148.057600006
5804,80296210.688000008
5805,80296273.126400009
5806,80296335.488000005
5807,80296397.9648
5808,80296460.454400003
5809,80296522.995200008
5810,80296585.728
5811,80296648.140799999
5812,80296710.527999997
5813,80296773.043200001
5814,80296835.532800004
5815,80296898.0352
5816,80296960.665600002
5817,80297023.0528
5818,80297085.580799997
5819,80297148.083200008
5820,80297210.585600004
5821,80297273.228799999
5822,80297335.667199999
5823,80297398.041600004
5824,80297460.748800009
5825,80297523.110400006
5826,80297585.638400003
5827,80297648.230400011
5828,80297710.668800011
5829,80297773.145600006
5830,80297835.686400011
5831,80297898.124799997
5832,80297960.716800004
5833,80298023.155200005
5834,80298085.708800003
5835,80298149.043200001
5836,80298210.726400003
5837,80298273.190400004
5838,80298335.795200005
5839,80298398.374400005
5840,80298460.812800005
5841,80298523.200000003
5842,80298585.728
5843,80298648.447999999
5844,80298710.924800009
5845,80298773.22240001
5846,80298835.980800003
5847,80298898.278400004
5848,80298960.742400005
5849,80299023.398400009
5850,80299085.772799999
5851,80299148.351999998
5852,80299211.020800009
5853,80299273.31840001
5854,80299335.820800006
5855,80299398.502400011
5856,80299460.889600009
5857,80299523.366400003
5858,80299585.830400005
5859,80299648.460800007
5860,80299710.860799998
5861,80299773.363200009
5862,80299836.0704
5863,80299898.393600002
5864,80299960.934400007
5865,80300023.398400009
5866,80300085.913599998
5867,80300148.505600005
5868,80300210.944000006
5869,80300273.446400002
5870,80300336.102400005
5871,80300398.604800001
5872,80300460.953600004
5873,80300523.456
5874,80300586.073600009
5875,80300648.4736
5876,80300710.95040001
5877,80300773.606399998
5878,80300836.083200008
5879,80300898.5088
5880,80300961.075200006
5881,80301023.513600007
5882,80301086.182400003
5883,80301148.531200007
5884,80301211.033600003
5885,80301273.548800007
5886,80301336.268800005
5887,80301398.822400004
5888,80301461.094400004
5889,80301523.916800007
5890,80301586.073600009
5891,80301648.716800004
5892,80301711.308799997
5893,80301773.670400009
5894,80301836.275200009
5895,80301898.649599999
5896,80301961.164800003
5897,80302023.59040001
5898,80302086.16960001
5899,80302148.620800003
5900,80302211.2896
5901,80302273.728
5902,80302336.243200004
5903,80302398.848000005
5904,80302461.171200007
5905,80302523.711999997
5906,80302586.24000001
5907,80302648.704000011
5908,80302711.372800007
5909,80302773.772799999
5910,80302836.249600008
5911,80302898.944000006
5912,80302961.228799999
5913,80303023.73120001
5914,80303086.323200002
5915,80303148.979200006
5916,80303211.263999999
5917,80303273.792000011
5918,80303336.255999997
5919,80303398.937600002
5920,80303461.299199998
5921,80303523.776000008
5922,80303586.457599998
5923,80303648.768000007
5924,80303711.42400001
5925,80303773.875200003
5926,80303836.390400007
5927,80303898.867200002
5928,80303961.331200004
5929,80304023.89760001
5930,80304086.387199998
5931,80304148.838400006
5932,80304211.507200003
5933,80304273.856000006
5934,80304336.358400002
5935,80304399.104000002
5936,80304461.427200004
5937,80304523.891200006
5938,80304586.457599998
5939,80304648.934400007
5940,80304711.539200008
5941,80304774.182400003
5942,80304836.44160001
5943,80304899.071999997
5944,80304961.446400002
5945,80305023.974399999
5946,80305086.540800005
5947,80305148.966399997
5948,80305211.545599997
5949,80305274.0352
5950,80305336.460800007
5951,80305399.193599999
5952,80305461.683200002
5953,80305524.032000005
5954,80305586.611200005
5955,80305649.024000004
5956,80305711.680000007
5957,80305774.054399997
5958,80305836.748800009
5959,80305899.071999997
5960,80305961.548800007
5961,80306024.192000002
5962,80306086.707200006
5963,80306149.107199997
5964,80306211.686400011
5965,80306274.175999999
5966,80306336.588799998
5967,80306399.104000002
5968,80306461.606399998
5969,80306524.13440001
5970,80306586.816
5971,80306649.113600001
5972,80306711.718400002
5973,80306774.284800008
5974,80306836.646400005
5975,80306899.263999999
5976,80306961.702399999
5977,80307024.179200009
5978,80307086.835199997
5979,80307149.376000002
5980,80307211.7632
5981,80307274.380800009
5982,80307336.84480001
5983,80307399.206400007
5984,80307461.734400004
5985,80307524.454400003
5986,80307586.9824
5987,80307649.305600002
5988,80307711.846400008
5989,80307774.297600001
5990,80307836.902400002
5991,80307899.481600001
5992,80307961.779200003
5993,80308024.422399998
5994,80308086.976000011
5995,80308149.3248
5996,80308211.840000004
5997,80308274.5088
5998,80308336.895999998
5999,80308399.500799999
6000,80308461.849600002
6001,80308524.403200001
6002,80308586.918400005
6003,80308649.62560001
6004,80308711.89760001
6005,80308774.412799999
6006,80308837.08160001
6007,80308899.366400003
6008,80308961.920000002
6009,80309024.435200006
6010,80309086.899200007
6011,80309149.593600005
6012,80309212.032000005
6013,80309274.444800004
6014,80309336.998400003
6015,80309399.513600007
6016,80309461.990400001
6017,80309524.492799997
6018,80309587.020800009
6019,80309649.484800011
6020,80309712.012800008
6021,80309774.502400011
6022,80309837.004800007
6023,80309899.711999997
6024,80309962.009599999
6025,80310024.537600011
6026,80310087.0528
6027,80310149.606399998
6028,80310212.2368
6029,80310274.700800002
6030,80310337.088
6031,80310399.884800002
6032,80310462.079999998
6033,80310524.60800001
6034,80310587.315200001
6035,80310649.715200007
6036,80310712.281599998
6037,80310774.592000008
6038,80310837.145600006
6039,80310899.622400001
6040,80310962.150399998
6041,80311024.67840001
6042,80311087.2192
6043,80311149.86240001
6044,80311212.364800006
6045,80311274.662400007
6046,80311337.305600002
6047,80311400
6048,80311462.16960001
6049,80311524.838400006
6050,80311587.302400008
6051,80311649.856000006
6052,80311712.217600003
6053,80311774.873600006
6054,80311837.401600003
6055,80311899.9296
6056,80311962.227200001
6057,80312024.755199999
6058,80312087.296000004
6059,80312149.887999997
6060,80312212.300800011
6061,80312274.803200006
6062,80312337.45920001
6063,80312399.872000009
6064,80312462.400000006
6065,80312524.979200006
6066,80312587.532800004
6067,80312649.920000002
6068,80312712.384000003
6069,80312775.001599997
6070,80312837.401600003
6071,80312899.840000004
6072,80312962.368000001
6073,80313024.895999998
6074,80313087.372800007
6075,80313149.990400001
6076,80313212.403200001
