Item1,Item2
2313,78334812.889600009
2314,78334875.66080001
2315,78334937.907200009
2316,78335000.524800003
2317,78335063.091200009
2318,78335125.529600009
2319,78335188.121600002
2320,78335250.57280001
2321,78335312.908800006
2322,78335375.641599998
2323,78335437.887999997
2324,78335500.60800001
2325,78335563.110400006
2326,78335625.446400002
2327,78335688.076800004
2328,78335750.515200004
2329,78335813.158399999
2330,78335875.673600003
2331,78335938.022400007
2332,78336000.576000005
2333,78336062.988800004
2334,78336125.657600001
2335,78336188.2368
2336,78336250.688000008
2337,78336313.036799997
2338,78336375.6928
2339,78336438.067200005
2340,78336500.672000006
2341,78336563.225600004
2342,78336625.535999998
2343,78336688.153600007
2344,78336750.668799996
2345,78336813.107199997
2346,78336875.711999997
2347,78336938.304000005
2348,78337000.652800009
2349,78337063.167999998
2350,78337125.926400006
2351,78337188.288000003
2352,78337250.688000008
2353,78337313.305600002
2354,78337375.846400008
2355,78337438.182400003
2356,78337500.736000001
2357,78337563.366400003
2358,78337625.728
2359,78337688.396799996
2360,78337750.873600006
2361,78337813.235200003
2362,78337875.955200002
2363,78337938.368000001
2364,78338000.832000002
2365,78338063.270400003
2366,78338125.734400004
2367,78338188.377599999
2368,78338250.828800008
2369,78338313.292800009
2370,78338375.769600004
2371,78338438.502400011
2372,78338500.851199999
2373,78338563.417600006
2374,78338626.112000003
2375,78338688.345600009
2376,78338750.976000011
2377,78338813.3248
2378,78338875.840000004
2379,78338938.316799998
2380,78339001.036799997
2381,78339063.372800007
2382,78339125.990400001
2383,78339188.569600001
2384,78339250.905599996
2385,78339313.535999998
2386,78339376.243200004
2387,78339438.732800007
2388,78339500.940800011
2389,78339563.711999997
2390,78339625.958400011
2391,78339688.396799996
2392,78339751.104000002
2393,78339813.619200006
2394,78339876.185599998
2395,78339938.585600004
2396,78340001.177599996
2397,78340063.436800003
2398,78340126.16960001
2399,78340188.659199998
2400,78340251.136000007
2401,78340314.137600005
2402,78340376.012800008
2403,78340438.540800005
2404,78340501.030400008
2405,78340563.49440001
2406,78340626.2016
2407,78340688.550400004
2408,78340751.065600008
2409,78340813.542400002
2410,78340876.249600008
2411,78340938.816
2412,78341001.2544
2413,78341063.73120001
2414,78341126.284800008
2415,78341188.633599997
2416,78341251.263999999
2417,78341313.753600001
2418,78341376.230400011
2419,78341438.860799998
2420,78341501.184
2421,78341563.82720001
2422,78341626.150399998
2423,78341688.691200003
2424,78341751.398400009
2425,78341813.69600001
2426,78341876.262400001
2427,78341938.726400003
2428,78342001.190400004
2429,78342063.705600008
2430,78342126.310400009
2431,78342188.672000006
2432,78342251.392000005
2433,78342313.907200009
2434,78342376.320000008
2435,78342438.835199997
2436,78342501.248000011
2437,78342563.750400007
2438,78342626.291199997
2439,78342689.024000004
2440,78342751.347200006
2441,78342813.811200008
2442,78342876.326399997
2443,78342939.148800001
2444,78343001.472000003
2445,78343063.795200005
2446,78343126.361599997
2447,78343189.0176
2448,78343251.417600006
2449,78343313.792000011
2450,78343376.345600009
2451,78343438.912
2452,78343501.38880001
2453,78343564.0704
2454,78343626.380800009
2455,78343688.883200005
2456,78343751.603200004
2457,78343813.977600008
2458,78343876.428800002
2459,78343938.918400005
2460,78344001.587200001
2461,78344063.910400003
2462,78344126.47680001
2463,78344188.953600004
2464,78344251.507200003
2465,78344313.93280001
2466,78344376.499200001
2467,78344438.95040001
2468,78344501.772799999
2469,78344564.2368
2470,78344626.739200011
2471,78344689.177599996
2472,78344751.6928
2473,78344814.259200007
2474,78344876.659199998
2475,78344939.174400002
2476,78345001.587200001
2477,78345064.1664
2478,78345126.617600009
2479,78345189.08160001
2480,78345251.686400011
2481,78345314.048000008
2482,78345376.67840001
2483,78345439.104000002
2484,78345501.631999999
2485,78345564.108800009
2486,78345626.598399997
2487,78345689.292800009
2488,78345751.667199999
2489,78345814.105599999
2490,78345876.659199998
2491,78345939.148800001
2492,78346001.843199998
2493,78346064.384000003
2494,78346126.668799996
2495,78346189.235200003
2496,78346251.7632
2497,78346314.560000002
2498,78346376.883200005
2499,78346439.244800001
2500,78346501.69600001
2501,78346564.390400007
2502,78346627.097599998
2503,78346689.45920001
2504,78346751.936000004
2505,78346814.310400009
2506,78346876.902400002
2507,78346939.276800007
2508,78347001.830400005
2509,78347064.435200006
2510,78347127.014400005
2511,78347189.465599999
2512,78347251.801600009
2513,78347314.444800004
2514,78347377.100800008
2515,78347439.411200002
2516,78347501.875200003
2517,78347564.505600005
2518,78347627.033600003
2519,78347689.31840001
2520,78347751.846400008
2521,78347814.515200004
2522,78347877.030400008
2523,78347939.392000005
2524,78348002.022400007
2525,78348064.409600005
2526,78348127.065600008
2527,78348189.414399996
2528,78348252.083200008
2529,78348314.431999996
2530,78348376.9472
2531,78348439.462400004
2532,78348501.9648
2533,78348564.620800003
2534,78348627.148800001
2535,78348689.472000003
2536,78348752.20480001
2537,78348814.47680001
2538,78348877.056000009
2539,78348939.520000011
2540,78349002.048000008
2541,78349064.704000011
2542,78349127.180800006
2543,78349189.580799997
2544,78349252.275200009
2545,78349314.88000001
2546,78349377.075200006
2547,78349439.577600002
2548,78349502.054399997
2549,78349564.60800001
2550,78349627.212800011
2551,78349689.612800002
2552,78349752.255999997
2553,78349814.604800001
2554,78349877.171200007
2555,78349939.750400007
2556,78350002.278400004
2557,78350064.652800009
2558,78350127.091200009
2559,78350189.734400004
2560,78350252.403200001
2561,78350314.867200002
2562,78350377.408000007
2563,78350439.807999998
2564,78350502.33600001
2565,78350564.928000003
2566,78350627.35360001
2567,78350689.830400005
2568,78350752.268800005
2569,78350814.732800007
2570,78350877.235200003
2571,78350939.878399998
2572,78351002.291199997
2573,78351064.742400005
2574,78351127.372800007
2575,78351189.939199999
2576,78351252.288000003
2577,78351314.803200006
2578,78351377.2544
2579,78351439.807999998
2580,78351502.374400005
2581,78351564.787200004
2582,78351627.392000005
2583,78351689.817599997
2584,78351752.550400004
2585,78351814.796800002
2586,78351877.337600008
2587,78351939.878399998
2588,78352002.444800004
2589,78352065.011200011
2590,78352127.488000005
2591,78352190.041600004
2592,78352252.697600007
2593,78352315.046400011
2594,78352377.510399997
2595,78352440.102400005
2596,78352502.604800001
2597,78352564.876800001
2598,78352627.456
2599,78352689.920000002
2600,78352752.486400008
2601,78352814.95040001
2602,78352877.452800006
2603,78352940.096000001
2604,78353002.6752
2605,78353065.113600001
2606,78353127.577600002
2607,78353190.118400007
2608,78353252.531200007
2609,78353314.995200008
2610,78353377.484800011
2611,78353440.038400009
2612,78353502.553599998
2613,78353565.184
2614,78353627.635200009
2615,78353689.996800005
2616,78353752.614399999
2617,78353815.027199998
2618,78353877.542400002
2619,78353940.019199997
2620,78354002.828800008
2621,78354065.190400004
2622,78354127.756800011
2623,78354190.092800006
2624,78354252.697600007
2625,78354315.276800007
2626,78354377.651199996
2627,78354440.102400005
2628,78354502.924800009
2629,78354565.337600008
2630,78354627.788800001
2631,78354690.163200006
2632,78354752.7808
2633,78354815.359999999
2634,78354877.747199997
2635,78354940.364800006
2636,78355002.752000004
2637,78355065.343999997
2638,78355127.795200005
2639,78355190.400000006
2640,78355252.812800005
2641,78355315.443200007
2642,78355377.792000011
2643,78355440.3072
2644,78355502.988800004
2645,78355565.260800004
2646,78355627.737599999
2647,78355690.355200008
2648,78355752.921599999
2649,78355815.615999997
2650,78355877.824000001
2651,78355940.492799997
2652,78356003.059200004
2653,78356065.31840001
2654,78356128
2655,78356190.387199998
2656,78356252.91520001
2657,78356315.532800004
2658,78356378.048000008
2659,78356440.512000009
2660,78356502.873600006
2661,78356565.529600009
2662,78356627.916800007
2663,78356690.598399997
2664,78356753.100800008
2665,78356815.500799999
2666,78356877.913599998
2667,78356940.403200001
2668,78357003.225600004
2669,78357065.600000009
2670,78357127.987200007
2671,78357190.400000006
2672,78357253.08160001
2673,78357315.622400001
2674,78357377.958400011
2675,78357440.486400008
2676,78357503.270400003
2677,78357565.4912
2678,78357628.032000005
2679,78357690.521600008
2680,78357753.190400004
2681,78357815.718400002
2682,78357878.118400007
2683,78357940.697600007
2684,78358003.276800007
2685,78358065.728
2686,78358128.089599997
2687,78358190.7456
2688,78358253.273599997
2689,78358315.724800006
2690,78358378.048000008
2691,78358440.7808
2692,78358503.334399998
2693,78358565.7984
2694,78358628.13440001
2695,78358690.623999998
2696,78358753.164800003
2697,78358815.820800006
2698,78358878.284800008
2699,78358940.672000006
2700,78359003.404799998
2701,78359065.868799999
2702,78359128.243200004
2703,78359190.656000003
2704,78359253.414399996
2705,78359315.66080001
2706,78359378.316799998
2707,78359440.67840001
2708,78359503.244800001
2709,78359565.939199999
2710,78359628.60800001
2711,78359690.726400003
2712,78359753.45920001
2713,78359815.884800002
2714,78359878.297600001
2715,78359940.787200004
2716,78360003.379199997
2717,78360065.971200004
2718,78360128.345600009
2719,78360190.809600011
2720,78360253.542400002
2721,78360315.82720001
2722,78360378.393600002
2723,78360440.806400001
2724,78360503.321600005
2725,78360565.811200008
2726,78360628.313600004
2727,78360691.110400006
2728,78360753.638400003
2729,78360815.859200001
2730,78360878.464000002
2731,78360940.838400006
2732,78361003.430399999
2733,78361065.983999997
2734,78361128.409600005
2735,78361190.924800009
2736,78361253.427200004
2737,78361315.878399998
2738,78361378.496000007
2739,78361440.934400007
2740,78361503.820800006
2741,78361566.067200005
2742,78361628.646400005
2743,78361691.046400011
2744,78361753.664000005
2745,78361816.102400005
2746,78361878.553599998
2747,78361940.979200006
2748,78362003.699200004
2749,78362066.022400007
2750,78362128.499200001
2751,78362191.104000002
2752,78362253.504000008
2753,78362316.211199999
2754,78362378.764799997
2755,78362441.062399998
2756,78362503.654400006
2757,78362566.16960001
2758,78362628.582400009
2759,78362691.148800001
2760,78362753.779200003
2761,78362816.217600003
2762,78362878.668799996
2763,78362941.107199997
2764,78363003.852799997
2765,78363066.265600011
2766,78363128.614399999
2767,78363191.180800006
2768,78363253.977600008
2769,78363316.339200005
2770,78363378.700800002
2771,78363441.305600002
2772,78363503.769600004
2773,78363566.489600003
2774,78363628.876800001
2775,78363691.200000003
2776,78363753.766400009
2777,78363816.192000002
2778,78363879.065600008
2779,78363941.235200003
2780,78364003.865600005
2781,78364066.432000011
2782,78364128.934400007
2783,78364191.500799999
2784,78364254.195200011
2785,78364316.403200001
2786,78364378.777600005
2787,78364441.433600008
2788,78364503.948799998
2789,78364566.451200008
2790,78364628.953600004
2791,78364691.392000005
2792,78364754.073600009
2793,78364816.4736
2794,78364878.924800009
2795,78364941.350400001
2796,78365004.108800009
2797,78365066.547200009
2798,78365128.98560001
2799,78365191.411200002
2800,78365254.156800002
2801,78365316.390400007
2802,78365379.084800005
2803,78365441.395199999
2804,78365503.936000004
2805,78365566.566400006
2806,78365629.145600006
2807,78365691.417600006
2808,78365754.188800007
2809,78365816.447999999
2810,78365879.091200009
2811,78365941.478400007
2812,78366003.955200002
2813,78366066.854400009
2814,78366129.088
2815,78366191.475199997
2816,78366254.041600004
2817,78366316.646400005
2818,78366379.059200004
2819,78366441.548800007
2820,78366504.012800008
2821,78366566.707200006
2822,78366629.299199998
2823,78366691.571199998
2824,78366754.048000008
2825,78366816.537600011
2826,78366879.270400003
2827,78366941.619200006
2828,78367004.159999996
2829,78367066.6752
2830,78367129.190400004
2831,78367191.756800011
2832,78367254.092800006
2833,78367316.723200008
2834,78367379.2896
2835,78367441.702399999
2836,78367504.435200006
2837,78367566.758400008
2838,78367629.171200007
2839,78367691.635200009
2840,78367754.2016
2841,78367816.652800009
2842,78367879.359999999
2843,78367941.760000005
2844,78368004.467200011
2845,78368066.854400009
2846,78368129.343999997
2847,78368191.73120001
2848,78368254.220799997
2849,78368316.851199999
2850,78368379.276800007
2851,78368441.945600003
2852,78368504.563199997
2853,78368566.758400008
2854,78368629.312000006
2855,78368691.82720001
2856,78368754.329600006
2857,78368816.806400001
2858,78368879.244800001
2859,78368941.9648
2860,78369004.326399997
2861,78369066.816
2862,78369129.45920001
2863,78369191.820800006
2864,78369254.387199998
2865,78369316.953600004
2866,78369379.558400005
2867,78369441.945600003
2868,78369504.550400004
2869,78369566.860799998
2870,78369629.478400007
2871,78369692.211199999
2872,78369754.40640001
2873,78369817.036799997
2874,78369879.564800009
2875,78369941.939199999
2876,78370004.723200008
2877,78370067.084800005
2878,78370129.766400009
2879,78370192.102400005
2880,78370254.553599998
2881,78370317.132799998
2882,78370379.507200003
2883,78370441.958400011
2884,78370504.67840001
2885,78370566.988800004
2886,78370629.69600001
2887,78370692.057600006
2888,78370754.534400001
2889,78370817.190400004
2890,78370879.513600007
2891,78370942.182400003
2892,78371004.723200008
2893,78371067.097599998
2894,78371129.920000002
2895,78371192.051200002
2896,78371254.5792
2897,78371317.094400004
2898,78371379.724800006
2899,78371442.086400002
2900,78371504.652800009
2901,78371567.104000002
2902,78371629.606399998
2903,78371692.044799998
2904,78371754.700800002
2905,78371817.062399998
2906,78371879.59040001
2907,78371942.067200005
2908,78372004.761600003
2909,78372067.18720001
2910,78372129.792000011
2911,78372192.115199998
2912,78372254.758400008
2913,78372317.094400004
2914,78372379.648000002
2915,78372442.137600005
2916,78372504.84480001
2917,78372567.155200005
2918,78372629.644800007
2919,78372692.492799997
2920,78372754.739200011
2921,78372817.177599996
2922,78372879.718400002
2923,78372942.16960001
2924,78373004.684799999
2925,78373067.328000009
2926,78373129.766400009
2927,78373192.409600005
2928,78373254.924800009
2929,78373317.376000002
2930,78373379.750400007
2931,78373442.393600002
2932,78373504.84480001
2933,78373567.347200006
2934,78373629.772799999
2935,78373692.300800011
2936,78373755.020800009
2937,78373817.408000007
2938,78373879.807999998
2939,78373942.387199998
2940,78374004.979200006
2941,78374067.366400003
2942,78374129.971200004
2943,78374192.486400008
2944,78374254.937600002
2945,78374317.4912
2946,78374379.955200002
2947,78374442.355200008
2948,78374505.036799997
2949,78374567.42400001
2950,78374629.900800005
2951,78374692.377599999
2952,78374754.944000006
2953,78374817.356800005
2954,78374879.884800002
2955,78374942.604800001
2956,78375005.08160001
2957,78375067.571199998
2958,78375130.086400002
2959,78375192.499200001
2960,78375255.129600003
2961,78375317.439999998
2962,78375380.108800009
2963,78375442.662400007
2964,78375505.15200001
2965,78375567.628800005
2966,78375630.003200009
2967,78375692.556800008
2968,78375755.084800005
2969,78375817.5616
2970,78375880.089599997
2971,78375942.566400006
2972,78376005.120000005
2973,78376067.737599999
2974,78376130.112000003
2975,78376192.665600002
2976,78376255.2192
2977,78376317.721600011
2978,78376380.172800004
2979,78376442.598399997
2980,78376505.164800003
2981,78376567.73120001
2982,78376630.144000009
2983,78376692.723200008
2984,78376755.302400008
2985,78376817.804800004
2986,78376880.3072
2987,78376942.656000003
2988,78377005.248000011
2989,78377067.9296
2990,78377130.329600006
2991,78377192.742400005
2992,78377255.193599999
2993,78377317.811200008
2994,78377380.262400001
2995,78377442.739200011
2996,78377505.369599998
2997,78377567.859200001
2998,78377630.272
2999,78377692.787200004
3000,78377755.532800004
3001,78377817.881600007
3002,78377880.332800001
3003,78377942.899200007
3004,78378005.504000008
3005,78378067.993600011
3006,78378130.444800004
3007,78378192.819200009
3008,78378255.500799999
3009,78378317.849600002
3010,78378380.390400007
3011,78378442.854400009
3012,78378505.4208
3013,78378567.936000004
3014,78378630.489600003
3015,78378693.0176
3016,78378755.520000011
3017,78378817.868799999
3018,78378880.550400004
3019,78378942.860799998
3020,78379005.504000008
3021,78379067.865600005
3022,78379130.534400001
3023,78379192.98560001
3024,78379255.449600011
3025,78379317.939199999
3026,78379380.620800003
3027,78379442.931199998
3028,78379505.523200005
3029,78379567.936000004
3030,78379630.617600009
3031,78379692.953600004
3032,78379755.622400001
3033,78379817.958400011
3034,78379880.652800009
3035,78379943.167999998
3036,78380005.69600001
3037,78380068.13440001
3038,78380130.611200005
3039,78380193.126400009
3040,78380255.795200005
3041,78380318.028800011
3042,78380380.633599997
3043,78380443.020800009
3044,78380505.715200007
3045,78380568.06400001
3046,78380630.64320001
3047,78380693.273599997
3048,78380755.903999999
3049,78380818.2016
3050,78380880.665600002
3051,78380943.129600003
3052,78381005.7984
3053,78381068.288000003
3054,78381130.739200011
3055,78381193.139200002
3056,78381255.73120001
3057,78381318.297600001
3058,78381380.876800001
3059,78381443.18720001
3060,78381505.804800004
3061,78381568.320000008
3062,78381630.771200001
3063,78381693.22240001
3064,78381756.006400004
3065,78381818.40640001
3066,78381880.960000008
3067,78381943.462400004
3068,78382005.926400006
3069,78382068.351999998
3070,78382130.841600001
3071,78382193.408000007
3072,78382255.948799998
3073,78382318.246399999
3074,78382380.979200006
3075,78382443.392000005
3076,78382505.971200004
3077,78382568.294400007
3078,78382630.848000005
3079,78382693.299199998
3080,78382755.9296
3081,78382818.611200005
3082,78382880.972800002
3083,78382943.398400009
3084,78383006.054399997
3085,78383068.377599999
3086,78383130.905599996
3087,78383193.651199996
3088,78383256.115199998
3089,78383318.527999997
3090,78383380.876800001
3091,78383443.584000006
3092,78383505.93280001
3093,78383569.920000002
3094,78383630.95040001
3095,78383693.452800006
3096,78383756.0704
3097,78383818.57280001
3098,78383881.075200006
3099,78383943.436800003
3100,78384006.144000009
3101,78384068.582400009
3102,78384131.033600003
3103,78384193.587200001
3104,78384256.128000006
3105,78384318.489600003
3106,78384381.145600006
3107,78384443.507200003
3108,78384506.188800007
3109,78384568.524800003
3110,78384631.180800006
3111,78384693.542400002
3112,78384756.121600002
3113,78384818.726400003
3114,78384881.2544
3115,78384943.73120001
3116,78385006.105599999
3117,78385068.761600003
3118,78385131.148800001
3119,78385193.574400008
3120,78385256.281599998
3121,78385318.784000009
3122,78385381.184
3123,78385443.814400002
3124,78385506.457599998
3125,78385568.601600006
3126,78385631.232000008
3127,78385693.721600011
3128,78385756.300800011
3129,78385818.790399998
3130,78385881.395199999
3131,78385943.680000007
3132,78386006.374400005
3133,78386068.838400006
3134,78386131.545599997
3135,78386193.689600006
3136,78386256.384000003
3137,78386318.7456
3138,78386381.38880001
3139,78386443.7632
3140,78386506.393600002
3141,78386568.806400001
3142,78386631.385600001
3143,78386693.836800009
3144,78386756.416000009
3145,78386818.918400005
3146,78386881.472000003
3147,78386943.795200005
3148,78387006.47680001
3149,78387068.979200006
3150,78387131.49440001
3151,78387194.022400007
3152,78387256.512000009
3153,78387318.796800002
3154,78387381.337600008
3155,78387443.865600005
3156,78387506.368000001
3157,78387569.036799997
3158,78387631.475199997
3159,78387694.079999998
3160,78387756.569600001
3161,78387819.008000001
3162,78387881.395199999
3163,78387943.936000004
3164,78388006.5792
3165,78388069.094400004
3166,78388131.430399999
3167,78388194.009599999
3168,78388256.447999999
3169,78388319.091200009
3170,78388381.516800001
3171,78388443.96800001
3172,78388506.611200005
3173,78388569.088
3174,78388631.654400006
3175,78388694.028800011
3176,78388756.646400005
3177,78388819.123199999
3178,78388881.587200001
3179,78388944.051200002
3180,78389006.553599998
3181,78389069.08160001
3182,78389131.699200004
3183,78389194.137600005
3184,78389256.563199997
3185,78389319.206400007
3186,78389381.593600005
3187,78389444.108800009
3188,78389506.854400009
3189,78389569.241600007
3190,78389631.820800006
3191,78389694.182400003
3192,78389756.838400006
3193,78389819.136000007
3194,78389881.792000011
3195,78389944.192000002
3196,78390006.758400008
3197,78390069.3248
3198,78390131.852799997
3199,78390194.175999999
3200,78390256.870399997
3201,78390319.308799997
3202,78390381.7984
3203,78390444.224000007
3204,78390506.867200002
3205,78390569.395199999
3206,78390631.859200001
3207,78390694.233600006
3208,78390756.953600004
3209,78390819.315200001
3210,78390881.702399999
3211,78390944.396799996
3212,78391006.924800009
3213,78391069.619200006
3214,78391131.955200002
3215,78391194.291199997
3216,78391257.15200001
3217,78391319.42400001
3218,78391381.900800005
3219,78391444.326399997
3220,78391506.905599996
3221,78391569.472000003
3222,78391631.974399999
3223,78391694.361599997
3224,78391756.991999999
3225,78391819.571199998
3226,78391882.0352
3227,78391944.576000005
3228,78392007.027199998
3229,78392069.529600009
3230,78392132.044799998
3231,78392194.355200008
3232,78392257.075200006
3233,78392319.42400001
3234,78392381.952000007
3235,78392444.416000009
3236,78392507.136000007
3237,78392569.612800002
3238,78392632.179200009
3239,78392694.464000002
3240,78392757.158399999
3241,78392819.596799999
3242,78392882.086400002
3243,78392944.499200001
3244,78393007.167999998
3245,78393069.657600001
3246,78393132.083200008
3247,78393194.470400006
3248,78393257.190400004
3249,78393319.769600004
3250,78393382.208000004
3251,78393444.569600001
3252,78393507.238399997
3253,78393569.535999998
3254,78393632.192000002
3255,78393694.617600009
3256,78393757.235200003
3257,78393819.635200009
3258,78393882.316799998
3259,78393944.716800004
3260,78394007.270400003
3261,78394069.772799999
3262,78394132.2368
3263,78394194.636800006
3264,78394257.4208
3265,78394319.782399997
3266,78394382.259200007
3267,78394444.799999997
3268,78394507.18720001
3269,78394569.702399999
3270,78394632.243200004
3271,78394694.822400004
3272,78394757.337600008
3273,78394819.686400011
3274,78394882.252800003
3275,78394944.755199999
3276,78395007.385600001
3277,78395069.913599998
3278,78395132.288000003
3279,78395194.918400005
3280,78395257.446400002
3281,78395319.948799998
3282,78395382.502400011
3283,78395444.825599998
3284,78395507.468800008
3285,78395569.945600003
3286,78395632.358400002
3287,78395694.796800002
3288,78395757.452800006
3289,78395819.993600011
3290,78395882.534400001
3291,78395944.832000002
3292,78396007.500799999
3293,78396070.003200009
3294,78396132.377599999
3295,78396195.059200004
3296,78396257.638400003
3297,78396319.872000009
3298,78396382.489600003
3299,78396445.184
3300,78396507.635200009
3301,78396569.881600007
3302,78396632.422399998
3303,78396695.270400003
3304,78396757.734400004
3305,78396819.955200002
3306,78396882.598399997
3307,78396944.998400003
3308,78397007.577600002
3309,78397070.079999998
3310,78397132.60800001
3311,78397195.148800001
3312,78397257.676799998
3313,78397320.1664
3314,78397382.694399998
3315,78397445.171200007
3316,78397507.699200004
3317,78397569.996800005
3318,78397632.537600011
3319,78397695.065600008
3320,78397757.811200008
3321,78397820.044799998
3322,78397882.700800002
3323,78397945.228799999
3324,78398007.795200005
3325,78398070.067200005
3326,78398132.672000006
3327,78398195.097599998
3328,78398257.817599997
3329,78398320.332800001
3330,78398382.694399998
3331,78398445.068800002
3332,78398507.699200004
3333,78398570.227200001
3334,78398632.691200003
3335,78398695.129600003
3336,78398757.836800009
3337,78398820.147200003
3338,78398882.88000001
3339,78398945.164800003
3340,78399007.884800002
3341,78399070.220799997
3342,78399133.0176
3343,78399195.18720001
3344,78399257.894400001
3345,78399320.409600005
3346,78399382.988800004
3347,78399445.235200003
3348,78399508.0704
3349,78399570.432000011
3350,78399632.934400007
3351,78399695.296000004
3352,78399757.977600008
3353,78399820.262400001
3354,78399882.905599996
3355,78399945.305600002
3356,78400008.025600001
3357,78400070.323200002
3358,78400132.838400006
3359,78400195.315200001
3360,78400257.996800005
3361,78400320.332800001
3362,78400383.014400005
3363,78400445.516800001
3364,78400507.878399998
3365,78400570.368000001
3366,78400632.98560001
3367,78400695.398400009
3368,78400758.079999998
3369,78400820.377599999
3370,78400883.046400011
3371,78400945.433600008
3372,78401008.115199998
3373,78401070.502400011
3374,78401133.0176
3375,78401195.545599997
3376,78401258.124799997
3377,78401320.409600005
3378,78401383.078400001
3379,78401445.452800006
3380,78401508.224000007
3381,78401570.649599999
3382,78401633.075200006
3383,78401695.73120001
3384,78401758.400000006
3385,78401820.492799997
3386,78401883.136000007
3387,78401945.472000003
3388,78402008.20480001
3389,78402070.668799996
3390,78402133.171200007
3391,78402195.545599997
3392,78402258.265600011
3393,78402320.768000007
3394,78402383.2192
3395,78402445.606399998
3396,78402508.339200005
3397,78402570.841600001
3398,78402633.343999997
3399,78402695.782399997
3400,78402758.310400009
3401,78402820.60800001
3402,78402883.110400006
3403,78402945.664000005
3404,78403008.281599998
3405,78403070.809600011
3406,78403133.350400001
3407,78403195.711999997
3408,78403258.355200008
3409,78403320.832000002
3410,78403383.2192
3411,78403445.721600011
3412,78403508.288000003
3413,78403570.867200002
3414,78403633.369599998
3415,78403695.744000003
3416,78403758.515200004
3417,78403820.7104
3418,78403883.340800002
3419,78403945.728
3420,78404008.422399998
3421,78404070.758400008
3422,78404133.414399996
3423,78404195.776000008
3424,78404258.521600008
3425,78404320.960000008
3426,78404383.296000004
3427,78404445.772799999
3428,78404508.492799997
3429,78404571.174400002
3430,78404633.612800002
3431,78404695.820800006
3432,78404758.515200004
3433,78404820.966399997
3434,78404883.340800002
3435,78404945.894400001
3436,78405008.422399998
3437,78405071.027199998
3438,78405133.529600009
3439,78405195.942400008
3440,78405258.739200011
3441,78405320.9472
3442,78405383.6928
3443,78405445.952000007
3444,78405508.595200002
3445,78405571.084800005
3446,78405633.740800008
3447,78405695.948799998
3448,78405758.796800002
3449,78405821.056000009
3450,78405883.49440001
3451,78405946.009599999
3452,78406008.742400005
3453,78406071.014400005
3454,78406133.555200011
3455,78406196.159999996
3456,78406258.700800002
3457,78406321.088
3458,78406383.5264
3459,78406446.067200005
3460,78406508.851199999
3461,78406571.200000003
3462,78406633.574400008
3463,78406696.192000002
3464,78406758.899200007
3465,78406821.196800008
3466,78406883.673600003
3467,78406946.112000003
3468,78407008.7808
3469,78407071.270400003
3470,78407133.593600005
3471,78407196.288000003
3472,78407258.803200006
3473,78407321.126400009
3474,78407383.756800011
3475,78407446.16960001
3476,78407508.838400006
3477,78407571.302400008
3478,78407633.843199998
3479,78407696.179200009
3480,78407758.899200007
3481,78407821.312000006
3482,78407883.878399998
3483,78407946.265600011
3484,78408009.062399998
3485,78408071.232000008
3486,78408133.824000001
3487,78408196.224000007
3488,78408258.905599996
3489,78408321.4208
3490,78408385.292800009
3491,78408446.4384
3492,78408508.953600004
3493,78408571.648000002
3494,78408633.971200004
3495,78408696.281599998
3496,78408758.988800004
3497,78408821.452800006
3498,78408883.814400002
3499,78408946.40640001
3500,78409009.036799997
3501,78409071.334399998
3502,78409134.003200009
3503,78409196.351999998
3504,78409259.008000001
3505,78409321.535999998
3506,78409384.012800008
3507,78409446.47680001
3508,78409509.08160001
3509,78409571.558400005
3510,78409634.150399998
3511,78409696.537600011
3512,78409759.040000007
3513,78409821.619200006
3514,78409884.083200008
3515,78409946.457599998
3516,78410009.139200002
3517,78410071.59040001
3518,78410134.067200005
3519,78410196.44160001
3520,78410258.969600007
3521,78410321.612800002
3522,78410384.1664
3523,78410446.566400006
3524,78410509.184
3525,78410571.532800004
3526,78410634.073600009
3527,78410696.704000011
3528,78410759.104000002
3529,78410821.734400004
3530,78410884.032000005
3531,78410946.534400001
3532,78411009.305600002
3533,78411071.756800011
3534,78411134.067200005
3535,78411196.60800001
3536,78411259.18720001
3537,78411321.766400009
3538,78411384.255999997
3539,78411446.796800002
3540,78411509.312000006
3541,78411571.673600003
3542,78411634.329600006
3543,78411696.806400001
3544,78411759.244800001
3545,78411821.811200008
3546,78411884.13440001
3547,78411946.688000008
3548,78412009.216000006
3549,78412071.744000003
3550,78412134.374400005
3551,78412196.7104
3552,78412259.315200001
3553,78412321.868799999
3554,78412384.345600009
3555,78412446.860799998
3556,78412509.414399996
3557,78412571.903999999
3558,78412634.252800003
3559,78412696.768000007
3560,78412759.500799999
3561,78412821.760000005
3562,78412884.403200001
3563,78412946.790399998
3564,78413009.408000007
3565,78413071.795200005
3566,78413134.310400009
3567,78413196.787200004
3568,78413259.379199997
3569,78413321.868799999
3570,78413384.524800003
3571,78413446.835199997
3572,78413509.529600009
3573,78413572.0704
3574,78413634.355200008
3575,78413696.883200005
3576,78413759.552000001
3577,78413822.003200009
3578,78413884.428800002
3579,78413946.854400009
3580,78414009.574400008
3581,78414071.910400003
3582,78414134.617600009
3583,78414197.004800007
3584,78414259.635200009
3585,78414322.112000003
3586,78414384.537600011
3587,78414446.963200003
3588,78414509.670400009
3589,78414572.13440001
3590,78414634.534400001
3591,78414696.972800002
3592,78414759.667199999
3593,78414822.131200001
